,m_poor_1_33,g01_edu_1,g01_atten_1,g01_cm_1,g01_nutri_1,g01_elec_1,g01_toilet_1,g01_water_1,g01_house_1,g01_fuel_1,g01_asset_1,round,level,area,dem,SourceSheet,sector,StateName,head_age_cat,edu_group,head_gender,hhsize_cat,own_house,agri_land
8507,0,0.065826856,0.017021598,0.007644159,0.204310581,0.003523572,0.25545162,0.152544364,0.165776491,0.318794191,0.064390227,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,0,NA
8508,1,0.615807235,0.249923185,0.11526145,0.698232472,0.103763096,0.661731899,0.256607264,0.611120582,0.695845783,0.337265432,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,0,NA
8509,0,0.036382537,0.007024075,0.007519707,0.222435445,0.003634192,0.131921858,0.089941375,0.192026615,0.46743986,0.023221768,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,1,NA
8510,1,0.496393591,0.185541302,0.119829074,0.726543367,0.068555415,0.626786232,0.287417859,0.713051617,0.871784091,0.27497226,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,1,NA
8511,0,0.55152303,0,0,0.15089348,0,0.360523194,0.297583491,0,0.360523194,0,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,NA,NA
8512,1,0,1,0,0,0,1,1,1,1,0,4,State,All,Owns House,state,99,Haryana,NA,NA,NA,NA,NA,NA
8513,0,0.041141089,0.004018601,0.005060722,0.153268754,0.004803264,0.346895367,0.063330948,0.210723788,0.506369948,0.081872217,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,0,NA
8514,1,0.39902997,0.056641031,0.080576323,0.698998988,0.035140745,0.821600795,0.16969198,0.745571673,0.903942108,0.465999007,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,0,NA
8515,0,0.04411611,0.003246384,0.007332003,0.186457455,0.002082798,0.215671062,0.064528681,0.245573744,0.632957101,0.052265462,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,1,NA
8516,1,0.431072026,0.030965224,0.080747977,0.62489444,0.030907817,0.761042356,0.192769498,0.785102606,0.936471283,0.461814731,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,1,NA
8517,0,0,0.332634151,0,0,0,0.345971227,0.01357139,0.511748254,0.374638289,0.013337059,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
8518,1,1,0,0,0,0,1,1,0,0,1,4,State,All,Owns House,state,99,Himachal Pradesh,NA,NA,NA,NA,NA,NA
8519,0,0.037497401,0.006720641,0.002937482,0.133572698,0.012393921,0.435750902,0.098129936,0.30400762,0.398783505,0.180032521,4,State,All,Owns House,state,99,Jammu & Kashmir,NA,NA,NA,NA,0,NA
8520,1,0.465409487,0.161152259,0.037242778,0.67887336,0.131716043,0.817761064,0.229795814,0.82774502,0.870142877,0.626602471,4,State,All,Owns House,state,99,Jammu & Kashmir,NA,NA,NA,NA,0,NA
8521,0,0.035603318,0.011123419,0.006507379,0.145520106,0.010472423,0.404510438,0.095906489,0.204607621,0.336033076,0.101167083,4,State,All,Owns House,state,99,Jammu & Kashmir,NA,NA,NA,NA,1,NA
8522,1,0.397987515,0.135278031,0.081315286,0.680037379,0.119808115,0.883919835,0.391152143,0.762323678,0.880265355,0.502521813,4,State,All,Owns House,state,99,Jammu & Kashmir,NA,NA,NA,NA,1,NA
8523,0,0,0,0,0,0,0,0,0,0,0,4,State,All,Owns House,state,99,Jammu & Kashmir,NA,NA,NA,NA,NA,NA
8524,0,0.017551381,0.011136238,0.00381204,0.161953151,0.102753229,0.60318625,0.200508505,0.38616693,0.626181006,0.138201743,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,0,NA
8525,1,0.491050243,0.134778261,0.063765407,0.671582639,0.358547837,0.944591403,0.376288712,0.886249185,0.983735263,0.494087189,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,0,NA
8526,0,0.023661586,0.007525239,0.00420352,0.168614447,0.087810107,0.594577789,0.230131552,0.402514905,0.669367254,0.11164619,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,1,NA
8527,1,0.477241516,0.127515063,0.057118081,0.692062676,0.321667075,0.952550411,0.40129903,0.886312366,0.98216635,0.415849894,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,1,NA
8528,0,0.184203178,0,0,0.035251129,0,0.334506154,0.139245003,0.272387266,0.518709302,0,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
8529,1,0.495578766,0,0,0.504421234,0.674439192,1,0,1,0.633892775,0.674439192,4,State,All,Owns House,state,99,Jharkhand,NA,NA,NA,NA,NA,NA
8530,0,0.04362398,0.012062232,0.004464511,0.189237431,0.009059727,0.257927954,0.134015098,0.251319617,0.240755081,0.059163775,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,0,NA
8531,1,0.535579622,0.112698622,0.04944586,0.586292088,0.111602798,0.847509325,0.22740224,0.788386345,0.865960836,0.491897762,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,0,NA
8532,0,0.049116232,0.008068925,0.002982258,0.203860268,0.00778888,0.359677106,0.121187851,0.301852614,0.385184646,0.067243949,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,1,NA
8533,1,0.522540152,0.107435741,0.044020001,0.586190641,0.07520894,0.890339375,0.236955225,0.775235653,0.919692039,0.433234781,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,1,NA
8534,0,0.090914994,0,0,0.208153173,0,0.256079674,0.46897015,0.043283194,0.349516511,0,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,NA,NA
8535,1,0,0,0,1,0,1,0,1,1,0,4,State,All,Owns House,state,99,Karnataka,NA,NA,NA,NA,NA,NA
8536,0,0.048465319,0.002723755,0.004151205,0.102524862,0.007000254,0.030730819,0.058991384,0.113741033,0.353811711,0.050598949,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,0,NA
8537,1,0.644350171,0.092221104,0.026610201,0.39355126,0.313112855,0.405543447,0.333851904,0.743911684,0.9575243,0.641553521,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,0,NA
8538,0,0.028888639,0.002661185,0.001084483,0.115324788,0.004688606,0.012952311,0.057544716,0.099550262,0.42963022,0.028940918,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,1,NA
8539,1,0.480916589,0.108847238,0.017901268,0.554573357,0.246817514,0.276327431,0.341204375,0.622730374,0.90168941,0.654888272,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,1,NA
8540,0,0.216635957,0,0,0,0,0,0,0.408291042,0.415968627,0,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,NA,NA
8541,1,1,0,0,0,0,1,0,0,1,1,4,State,All,Owns House,state,99,Kerala,NA,NA,NA,NA,NA,NA
8542,0,0,0,0,0.10386683,0,0,0.02000471,0.019813508,0.343678743,0.06327045,4,State,All,Owns House,state,99,Lakshadweep,NA,NA,NA,NA,0,NA
8543,0,0.026423741,0.005561545,0.007324593,0.236473978,0.00132464,0.007213697,0.087160505,0.02213615,0.552811444,0.018434564,4,State,All,Owns House,state,99,Lakshadweep,NA,NA,NA,NA,1,NA
8544,1,0,0.382449508,0.380603343,1,0,0.116474591,0.37991181,0.236947149,0.638051629,0.116474591,4,State,All,Owns House,state,99,Lakshadweep,NA,NA,NA,NA,1,NA
8545,0,0.044261415,0.009811431,0.005944969,0.203762844,0.024306802,0.473191708,0.153098747,0.373198301,0.381228834,0.110223427,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,0,NA
8546,1,0.502226174,0.161116317,0.072270729,0.656391084,0.171153188,0.931426167,0.427174985,0.87669754,0.933029354,0.450618982,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,0,NA
8547,0,0.030139409,0.008040327,0.005845731,0.192495257,0.038363285,0.475010425,0.189741194,0.474023521,0.546859741,0.099013612,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,1,NA
8548,1,0.458637446,0.141528487,0.069800191,0.657728374,0.198159188,0.935878754,0.464075238,0.92192477,0.966803014,0.424776405,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,1,NA
8549,0,0,0,0,0.338726044,0,0.693544865,0,0.625984311,0.764729023,0.147299722,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
8550,1,1,0.105748676,0,0.291058928,0.350332856,0.708941102,0.569572628,0.708941102,1,0.303887963,4,State,All,Owns House,state,99,Madhya Pradesh,NA,NA,NA,NA,NA,NA
8551,0,0.047527634,0.013201808,0.002824026,0.199141011,0.113577694,0.487167388,0.059072703,0.129422531,0.136589214,0.151460782,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,0,NA
8552,1,0.482673258,0.136428803,0.068082973,0.681005359,0.307460278,0.901184082,0.27092731,0.629347205,0.712025046,0.56719631,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,0,NA
8553,0,0.039263353,0.009076443,0.004463056,0.216957599,0.023411049,0.383810252,0.095384829,0.199034765,0.30518508,0.086987212,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,1,NA
8554,1,0.429593652,0.113942824,0.039504457,0.640463769,0.222235754,0.86145407,0.366409242,0.760870755,0.904947042,0.544296563,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,1,NA
8555,0,0.316489249,0,0,0.101020738,0,0.534347355,0.072224855,0.327133894,0.48873809,0.178425431,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
8556,1,0.351734608,0,0,1,0,1,0,0.648265362,1,0.351734608,4,State,All,Owns House,state,99,Maharashtra,NA,NA,NA,NA,NA,NA
8557,0,0.012174775,0.005097456,0.005197537,0.083236769,0.053903781,0.470689356,0.535985291,0.764980376,0.504168272,0.147777244,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,0,NA
8558,1,0.371657461,0.07338392,0.070603736,0.632907987,0.203543693,0.67933768,0.741822898,0.954891741,0.860674798,0.43381238,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,0,NA
8559,0,0.009903454,0.003462693,0.004313037,0.076302253,0.044292085,0.447311133,0.573544443,0.776075304,0.498704106,0.084327601,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,1,NA
8560,1,0.303301543,0.071630083,0.058758032,0.672970295,0.186811492,0.682705045,0.781049669,0.979228735,0.889193892,0.379251391,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,1,NA
8561,0,0,0,0,0.131692141,0,0.56039077,0.43960923,0.3614088,0.225024074,0.428698629,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,NA,NA
8562,1,0,0,0,0,1,1,1,1,1,1,4,State,All,Owns House,state,99,Manipur,NA,NA,NA,NA,NA,NA
8563,0,0.029265186,0.003748515,0.007746287,0.151769742,0.019706316,0.422445953,0.239759743,0.379013658,0.421842068,0.132360905,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,0,NA
8564,1,0.518909156,0.15207009,0.044767052,0.606881678,0.193756133,0.705940306,0.575944245,0.800880075,0.941644728,0.487587333,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,0,NA
8565,0,0.055235703,0.007779271,0.008504611,0.182949424,0.025458287,0.24485606,0.294833779,0.387221605,0.73722142,0.173263684,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,1,NA
8566,1,0.615864217,0.130761653,0.071287505,0.617735028,0.226281539,0.579622984,0.445973665,0.758006334,0.98761946,0.67949748,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,1,NA
8567,0,0,0,0,0,0,0,1,0,1,0,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
8568,1,1,0,0,1,0,0,0,0,1,0,4,State,All,Owns House,state,99,Meghalaya,NA,NA,NA,NA,NA,NA
8569,0,0.048551057,0.012647501,0.011391927,0.13732399,0.009369223,0.119689792,0.077805072,0.184137553,0.215271786,0.100526243,4,State,All,Owns House,state,99,Mizoram,NA,NA,NA,NA,0,NA
8570,1,0.637524724,0.18378827,0.095188558,0.507133365,0.279758155,0.61098969,0.32275185,0.781332254,0.877517045,0.725431025,4,State,All,Owns House,state,99,Mizoram,NA,NA,NA,NA,0,NA
8571,0,0.045964465,0.010951842,0.016343622,0.144349843,0.018579621,0.116039991,0.068747029,0.187697783,0.318897188,0.092406571,4,State,All,Owns House,state,99,Mizoram,NA,NA,NA,NA,1,NA
8572,1,0.684448779,0.198982209,0.080601826,0.482023656,0.337723166,0.633647442,0.270557553,0.834743917,0.878437757,0.775582731,4,State,All,Owns House,state,99,Mizoram,NA,NA,NA,NA,1,NA
8573,0,0,0,0,0.542198896,0,0,0,0.457801133,0,0,4,State,All,Owns House,state,99,Mizoram,NA,NA,NA,NA,NA,NA
8574,0,0.03727724,0.004595402,0.00577974,0.110686995,0.006559382,0.359138459,0.18664673,0.506334603,0.281505466,0.139285848,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,0,NA
8575,1,0.580378473,0.129355252,0.077007517,0.573026776,0.061031707,0.652964056,0.424705118,0.954456747,0.841640234,0.509506345,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,0,NA
8576,0,0.042650666,0.012915955,0.0057908,0.090385474,0.013404067,0.134956837,0.179257616,0.674087286,0.711243033,0.261781603,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,1,NA
8577,1,0.623174608,0.098999493,0.05058014,0.472647786,0.100293696,0.316900879,0.265987337,0.972081959,0.985993087,0.822396696,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,1,NA
8578,0,0,0,0,0,0,0.117303528,0.19533968,0.787082136,0.117303528,0.474438906,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,NA,NA
8579,1,1,0.81148082,0,0,0,0.188519195,0.188519195,0.188519195,0.188519195,0.188519195,4,State,All,Owns House,state,99,Nagaland,NA,NA,NA,NA,NA,NA
8580,0,0.03394432,0.0037159,0.006006652,0.129678413,0.061846714,0.516297221,0.127694204,0.287983596,0.52692914,0.083466835,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,0,NA
8581,1,0.509277642,0.098652355,0.059084609,0.664473474,0.286929131,0.937305748,0.298816174,0.850178182,0.972630918,0.453808069,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,0,NA
8582,0,0.039867125,0.004432641,0.004641228,0.13657023,0.064169846,0.590395212,0.157687575,0.402565181,0.732545614,0.09405759,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,1,NA
8583,1,0.519695997,0.094752587,0.045033548,0.643618107,0.28508687,0.937628627,0.300068021,0.864903927,0.9863711,0.463185638,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,1,NA
8584,0,0.274044961,0,0,0.362250835,0,0.362250835,0.147658214,0,0.57829684,0,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,NA,NA
8585,1,0.915954292,0.244526133,0,0.16048041,0.795736372,1,0.795736372,0.719301701,1,0.915954292,4,State,All,Owns House,state,99,Odisha,NA,NA,NA,NA,NA,NA
8586,0,0.053531323,0.010839608,0.001580258,0.187951401,0.002512451,0.240242049,0.075801261,0.164394572,0.079867639,0.021970734,4,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,0,NA
8587,1,0.590387404,0,0.224015877,0.744158626,0.029159768,0.755616605,0.179919094,0.83226341,0.3810592,0.326393425,4,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,0,NA
8588,0,0.036279261,0.008866142,0.003639253,0.161122799,0.001660257,0.344043225,0.048568599,0.150579154,0.118144006,0.012191162,4,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,1,NA
8589,1,0.56630528,0.025343578,0.029036481,0.476538867,0.060172625,0.977697492,0.082689628,0.765712023,0.851336598,0.460404962,4,State,All,Owns House,state,99,Puducherry,NA,NA,NA,NA,1,NA
8590,0,0.080847427,0.0148686,0.010515499,0.191327497,0.005549564,0.269407809,0.019016331,0.158907726,0.243347272,0.050092008,4,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,0,NA
8591,1,0.699391305,0.205894515,0.088645481,0.596535563,0.139500007,0.734318674,0.05955917,0.692154527,0.802543819,0.309630007,4,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,0,NA
8592,0,0.056168817,0.008591154,0.006815386,0.153380275,0.001035781,0.143688098,0.015252045,0.16028598,0.312311351,0.0119414,4,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,1,NA
8593,1,0.680742979,0.20623748,0.094061829,0.620069087,0.026409132,0.634110332,0.081445321,0.713312268,0.796201408,0.158624411,4,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,1,NA
8594,0,0,0,0,0,0,0,0,0,0,0,4,State,All,Owns House,state,99,Punjab,NA,NA,NA,NA,NA,NA
8595,0,0.069968514,0.010530122,0.00497908,0.226320386,0.02031346,0.438203722,0.171410456,0.194446459,0.477945089,0.131871939,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,0,NA
8596,1,0.568378091,0.183617592,0.060010772,0.629096031,0.234777436,0.876909792,0.486714303,0.647566795,0.934357345,0.492729068,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,0,NA
8597,0,0.061853066,0.010180681,0.007015422,0.222937092,0.024720956,0.387996048,0.177143246,0.212632731,0.56773442,0.100950353,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,1,NA
8598,1,0.549872756,0.176207468,0.067591056,0.634102106,0.228151202,0.883625686,0.445905954,0.686697602,0.95422405,0.517142236,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,1,NA
8599,0,0,0,0,0.065598778,0,0.154237255,0,0.095181994,0.088638484,0.088638484,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
8600,1,0,0,0,1,1,1,0,1,1,1,4,State,All,Owns House,state,99,Rajasthan,NA,NA,NA,NA,NA,NA
8601,0,0.075643316,0.007402733,0.006931485,0.100025207,0.009112966,0.180558249,0.027274486,0.202192932,0.221527621,0.090897523,4,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,0,NA
8602,1,0.785083175,0.078836292,0.040962461,0.521841824,0.053564187,0.336417139,0.082252555,0.694726288,0.684990406,0.627282739,4,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,0,NA
8603,0,0.067369826,0.009443062,0.00631136,0.089723155,0.002898215,0.075271189,0.017775405,0.253076464,0.44297415,0.072578453,4,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,1,NA
8604,1,0.726287961,0.036886435,0.092563018,0.538408399,0.017130373,0.266458392,0.088417687,0.741976738,0.889426112,0.629352033,4,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,1,NA
8605,0,0,0,0,0.490403086,0,0,0,0,0.509596944,0,4,State,All,Owns House,state,99,Sikkim,NA,NA,NA,NA,NA,NA
8606,0,0.061888102,0.00398227,0.004006637,0.173335463,0.005812447,0.336627334,0.148448095,0.137954012,0.090489022,0.028423302,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,0,NA
8607,1,0.625688255,0.052852914,0.091923617,0.528022051,0.099495701,0.893304706,0.216702938,0.598620832,0.690427482,0.453864813,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,0,NA
8608,0,0.072914943,0.004197199,0.006406504,0.177651018,0.005496704,0.465908587,0.107549302,0.177991837,0.220347419,0.025886687,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,1,NA
8609,1,0.597284377,0.040974297,0.050048862,0.499166757,0.083894178,0.95871073,0.209689721,0.660318375,0.848627806,0.39447248,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,1,NA
8610,0,0.310510755,0,0,0.115194909,0,0.425705642,0.115194909,0.208109394,0.157232374,0.153278366,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
8611,1,1,1,0,0,0,0,0,1,1,0,4,State,All,Owns House,state,99,Tamil Nadu,NA,NA,NA,NA,NA,NA
8612,0,0.077832475,0.009498834,0.005899677,0.196178854,0.003160054,0.389693707,0.260474801,0.157963932,0.182092682,0.084202677,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,0,NA
8613,1,0.727242053,0.054800641,0.054450985,0.49214074,0.08620441,0.872302175,0.342800349,0.608837128,0.771712303,0.543321788,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,0,NA
8614,0,0.126775995,0.005826727,0.002454433,0.194273785,0.005712502,0.422614932,0.277623236,0.184121341,0.229460135,0.087109752,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,1,NA
8615,1,0.698458672,0.050089139,0.043165244,0.519049406,0.073164843,0.915157259,0.337004572,0.651634455,0.82595098,0.563674748,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,1,NA
8616,0,1,0,0,0,0,1,1,0,0,0,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,NA,NA
8617,1,1,0,0,1,0,1,0,1,1,1,4,State,All,Owns House,state,99,Telangana,NA,NA,NA,NA,NA,NA
8618,0,0.037895821,0.00802881,0.001168655,0.176622897,0.0293024,0.320038557,0.075452201,0.658878028,0.504336238,0.10780441,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
8619,1,0.575058043,0.052325942,0.029612178,0.638538778,0.255041689,0.656457722,0.270850301,0.955957592,0.843038201,0.644506991,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,0,NA
8620,0,0.024258427,0.004150017,0.002889224,0.140362874,0.027392818,0.299480677,0.095941462,0.680250525,0.564597905,0.110309154,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
8621,1,0.551127255,0.061053507,0.04513634,0.568973958,0.23739627,0.709578037,0.414910823,0.972400367,0.939824462,0.6140396,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,1,NA
8622,0,0,0,0,0,0,0,0,0,0,0,4,State,All,Owns House,state,99,Tripura,NA,NA,NA,NA,NA,NA
8623,0,0.054272395,0.017962739,0.010305611,0.167728201,0.138768151,0.5578053,0.077954754,0.403460056,0.351389021,0.111758418,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,0,NA
8624,1,0.567926407,0.228550479,0.106021099,0.673328817,0.524527967,0.902872086,0.069088414,0.873961389,0.86942029,0.359720975,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,0,NA
8625,0,0.039419509,0.015555929,0.008575764,0.174343988,0.151630804,0.483260453,0.04870192,0.518560112,0.517138541,0.070262328,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,1,NA
8626,1,0.485929281,0.202804729,0.091881409,0.666090548,0.504627109,0.890137732,0.062682271,0.924624383,0.932700813,0.294902474,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,1,NA
8627,0,0.074607365,0,0,0.087651052,0.179626495,0.414629608,0,0.417688161,0.321191221,0.109540649,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
8628,1,0.924439251,0,0,0.90137893,0.7111395,1,0,0.90137893,1,0.681314945,4,State,All,Owns House,state,99,Uttar Pradesh,NA,NA,NA,NA,NA,NA
8629,0,0.055565145,0.013155732,0.006887195,0.183296889,0.00875047,0.376330018,0.050957292,0.226450354,0.324489087,0.109632723,4,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,0,NA
8630,1,0.616166651,0.178135008,0.079441711,0.681234479,0.097679742,0.783250749,0.16600731,0.715453029,0.86689347,0.44627285,4,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,0,NA
8631,0,0.054632157,0.008436347,0.007600615,0.185622975,0.008325937,0.248785913,0.078269102,0.280798465,0.424951941,0.101180859,4,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,1,NA
8632,1,0.492685556,0.114629708,0.083791487,0.624593139,0.109115489,0.724935114,0.220499262,0.801353514,0.925652742,0.517905951,4,State,All,Owns House,state,99,Uttarakhand,NA,NA,NA,NA,1,NA
